Country,Region/State,"Zip/Postal Code","Weight (and above)","Shipping Price"
MDG,*,*,44000.0000,38857.0000
MDG,*,*,45000.0000,39709.0000
MDG,*,*,46000.0000,40560.0000
MDG,*,*,47000.0000,41412.0000
MDG,*,*,48000.0000,42264.0000
MDG,*,*,49000.0000,43116.0000
MDG,*,*,50000.0000,43968.0000
MKD,*,*,500.0000,1992.0000
MKD,*,*,1000.0000,1992.0000
MKD,*,*,1500.0000,2267.0000
MKD,*,*,2000.0000,2611.0000
MKD,*,*,2500.0000,2954.0000
MKD,*,*,3000.0000,3366.0000
MKD,*,*,3500.0000,3710.0000
MKD,*,*,4000.0000,4122.0000
MKD,*,*,4500.0000,4534.0000
MKD,*,*,5000.0000,4946.0000
MKD,*,*,5500.0000,5359.0000
MKD,*,*,6000.0000,5771.0000
MKD,*,*,6500.0000,6183.0000
MKD,*,*,7000.0000,6595.0000
MKD,*,*,7500.0000,7007.0000
MKD,*,*,8000.0000,7420.0000
MKD,*,*,8500.0000,7832.0000
MKD,*,*,9000.0000,8244.0000
MKD,*,*,9500.0000,8656.0000
MKD,*,*,10000.0000,9068.0000
MKD,*,*,11000.0000,10030.0000
MKD,*,*,12000.0000,10992.0000
MKD,*,*,13000.0000,11954.0000
MKD,*,*,14000.0000,12916.0000
MKD,*,*,15000.0000,13877.0000
MKD,*,*,16000.0000,14757.0000
MKD,*,*,17000.0000,15636.0000
MKD,*,*,18000.0000,16515.0000
MKD,*,*,19000.0000,17395.0000
MKD,*,*,20000.0000,18274.0000
MKD,*,*,21000.0000,19154.0000
MKD,*,*,22000.0000,20033.0000
MKD,*,*,23000.0000,20912.0000
MKD,*,*,24000.0000,21792.0000
MKD,*,*,25000.0000,22671.0000
MKD,*,*,26000.0000,23523.0000
MKD,*,*,27000.0000,24375.0000
MKD,*,*,28000.0000,25227.0000
MKD,*,*,29000.0000,26079.0000
MKD,*,*,30000.0000,26930.0000
MKD,*,*,31000.0000,27782.0000
MKD,*,*,32000.0000,28634.0000
MKD,*,*,33000.0000,29486.0000
MKD,*,*,34000.0000,30338.0000
MKD,*,*,35000.0000,31190.0000
MKD,*,*,36000.0000,32042.0000
MKD,*,*,37000.0000,32894.0000
MKD,*,*,38000.0000,33745.0000
MKD,*,*,39000.0000,34597.0000
MKD,*,*,40000.0000,35449.0000
MKD,*,*,41000.0000,36301.0000
MKD,*,*,42000.0000,37153.0000
MKD,*,*,43000.0000,38005.0000
MKD,*,*,44000.0000,38857.0000
MKD,*,*,45000.0000,39709.0000
MKD,*,*,46000.0000,40560.0000
MKD,*,*,47000.0000,41412.0000
MKD,*,*,48000.0000,42264.0000
MKD,*,*,49000.0000,43116.0000
MKD,*,*,50000.0000,43968.0000
MMR,*,*,500.0000,1992.0000
MMR,*,*,1000.0000,1992.0000
MMR,*,*,1500.0000,2542.0000
MMR,*,*,2000.0000,3023.0000
MMR,*,*,2500.0000,3504.0000
MMR,*,*,3000.0000,3985.0000
MMR,*,*,3500.0000,4534.0000
MMR,*,*,4000.0000,5015.0000
MMR,*,*,4500.0000,5496.0000
MMR,*,*,5000.0000,6046.0000
MMR,*,*,5500.0000,6527.0000
MMR,*,*,6000.0000,7007.0000
MMR,*,*,6500.0000,7557.0000
MMR,*,*,7000.0000,8038.0000
MMR,*,*,7500.0000,8519.0000
MMR,*,*,8000.0000,9068.0000
MMR,*,*,8500.0000,9549.0000
MMR,*,*,9000.0000,10030.0000
MMR,*,*,9500.0000,10580.0000
MMR,*,*,10000.0000,11061.0000
MMR,*,*,11000.0000,12229.0000
MMR,*,*,12000.0000,13397.0000
MMR,*,*,13000.0000,14564.0000
MMR,*,*,14000.0000,15732.0000
MMR,*,*,15000.0000,16900.0000
MMR,*,*,16000.0000,17972.0000
MMR,*,*,17000.0000,19044.0000
MMR,*,*,18000.0000,20115.0000
MMR,*,*,19000.0000,21187.0000
MMR,*,*,20000.0000,22259.0000
MMR,*,*,21000.0000,23331.0000
MMR,*,*,22000.0000,24402.0000
MMR,*,*,23000.0000,25474.0000
MMR,*,*,24000.0000,26546.0000
MMR,*,*,25000.0000,27617.0000
MMR,*,*,26000.0000,28648.0000
MMR,*,*,27000.0000,29678.0000
MMR,*,*,28000.0000,30709.0000
MMR,*,*,29000.0000,31739.0000
MMR,*,*,30000.0000,32770.0000
MMR,*,*,31000.0000,33800.0000
MMR,*,*,32000.0000,34831.0000
MMR,*,*,33000.0000,35861.0000
MMR,*,*,34000.0000,36892.0000
MMR,*,*,35000.0000,37922.0000
MMR,*,*,36000.0000,38953.0000
MMR,*,*,37000.0000,39983.0000
MMR,*,*,38000.0000,41014.0000
MMR,*,*,39000.0000,42044.0000
MMR,*,*,40000.0000,43075.0000
MMR,*,*,41000.0000,44105.0000
MMR,*,*,42000.0000,45136.0000
MMR,*,*,43000.0000,46166.0000
MMR,*,*,44000.0000,47197.0000
MMR,*,*,45000.0000,48227.0000
MMR,*,*,46000.0000,49258.0000
MMR,*,*,47000.0000,50288.0000
MMR,*,*,48000.0000,51319.0000
MMR,*,*,49000.0000,52349.0000
MMR,*,*,50000.0000,53380.0000
MNE,*,*,500.0000,1992.0000
MNE,*,*,1000.0000,1992.0000
MNE,*,*,1500.0000,2267.0000
MNE,*,*,2000.0000,2611.0000
MNE,*,*,2500.0000,2954.0000
MNE,*,*,3000.0000,3366.0000
MNE,*,*,3500.0000,3710.0000
MNE,*,*,4000.0000,4122.0000
MNE,*,*,4500.0000,4534.0000
MNE,*,*,5000.0000,4946.0000
MNE,*,*,5500.0000,5359.0000
MNE,*,*,6000.0000,5771.0000
MNE,*,*,6500.0000,6183.0000
MNE,*,*,7000.0000,6595.0000
MNE,*,*,7500.0000,7007.0000
MNE,*,*,8000.0000,7420.0000
MNE,*,*,8500.0000,7832.0000
MNE,*,*,9000.0000,8244.0000
MNE,*,*,9500.0000,8656.0000
MNE,*,*,10000.0000,9068.0000
MNE,*,*,11000.0000,10030.0000
MNE,*,*,12000.0000,10992.0000
MNE,*,*,13000.0000,11954.0000
MNE,*,*,14000.0000,12916.0000
MNE,*,*,15000.0000,13877.0000
MNE,*,*,16000.0000,14757.0000
MNE,*,*,17000.0000,15636.0000
MNE,*,*,18000.0000,16515.0000
MNE,*,*,19000.0000,17395.0000
MNE,*,*,20000.0000,18274.0000
MNE,*,*,21000.0000,19154.0000
MNE,*,*,22000.0000,20033.0000
MNE,*,*,23000.0000,20912.0000
MNE,*,*,24000.0000,21792.0000
MNE,*,*,25000.0000,22671.0000
MNE,*,*,26000.0000,23523.0000
MNE,*,*,27000.0000,24375.0000
MNE,*,*,28000.0000,25227.0000
MNE,*,*,29000.0000,26079.0000
MNE,*,*,30000.0000,26930.0000
MNE,*,*,31000.0000,27782.0000
MNE,*,*,32000.0000,28634.0000
MNE,*,*,33000.0000,29486.0000
MNE,*,*,34000.0000,30338.0000
MNE,*,*,35000.0000,31190.0000
MNE,*,*,36000.0000,32042.0000
MNE,*,*,37000.0000,32894.0000
MNE,*,*,38000.0000,33745.0000
MNE,*,*,39000.0000,34597.0000
MNE,*,*,40000.0000,35449.0000
MNE,*,*,41000.0000,36301.0000
MNE,*,*,42000.0000,37153.0000
MNE,*,*,43000.0000,38005.0000
MNE,*,*,44000.0000,38857.0000
MNE,*,*,45000.0000,39709.0000
MNE,*,*,46000.0000,40560.0000
MNE,*,*,47000.0000,41412.0000
MNE,*,*,48000.0000,42264.0000
MNE,*,*,49000.0000,43116.0000
MNE,*,*,50000.0000,43968.0000
MOZ,*,*,500.0000,1992.0000
MOZ,*,*,1000.0000,1992.0000
MOZ,*,*,1500.0000,2267.0000
MOZ,*,*,2000.0000,2611.0000
MOZ,*,*,2500.0000,2954.0000
MOZ,*,*,3000.0000,3366.0000
MOZ,*,*,3500.0000,3710.0000
MOZ,*,*,4000.0000,4122.0000
MOZ,*,*,4500.0000,4534.0000
MOZ,*,*,5000.0000,4946.0000
MOZ,*,*,5500.0000,5359.0000
MOZ,*,*,6000.0000,5771.0000
MOZ,*,*,6500.0000,6183.0000
MOZ,*,*,7000.0000,6595.0000
MOZ,*,*,7500.0000,7007.0000
MOZ,*,*,8000.0000,7420.0000
MOZ,*,*,8500.0000,7832.0000
MOZ,*,*,9000.0000,8244.0000
MOZ,*,*,9500.0000,8656.0000
MOZ,*,*,10000.0000,9068.0000
MOZ,*,*,11000.0000,10030.0000
MOZ,*,*,12000.0000,10992.0000
MOZ,*,*,13000.0000,11954.0000
MOZ,*,*,14000.0000,12916.0000
MOZ,*,*,15000.0000,13877.0000
MOZ,*,*,16000.0000,14757.0000
MOZ,*,*,17000.0000,15636.0000
MOZ,*,*,18000.0000,16515.0000
MOZ,*,*,19000.0000,17395.0000
MOZ,*,*,20000.0000,18274.0000
MOZ,*,*,21000.0000,19154.0000
MOZ,*,*,22000.0000,20033.0000
MOZ,*,*,23000.0000,20912.0000
MOZ,*,*,24000.0000,21792.0000
MOZ,*,*,25000.0000,22671.0000
MOZ,*,*,26000.0000,23523.0000
MOZ,*,*,27000.0000,24375.0000
MOZ,*,*,28000.0000,25227.0000
MOZ,*,*,29000.0000,26079.0000
MOZ,*,*,30000.0000,26930.0000
MOZ,*,*,31000.0000,27782.0000
MOZ,*,*,32000.0000,28634.0000
MOZ,*,*,33000.0000,29486.0000
MOZ,*,*,34000.0000,30338.0000
MOZ,*,*,35000.0000,31190.0000
MOZ,*,*,36000.0000,32042.0000
MOZ,*,*,37000.0000,32894.0000
MOZ,*,*,38000.0000,33745.0000
MOZ,*,*,39000.0000,34597.0000
MOZ,*,*,40000.0000,35449.0000
MOZ,*,*,41000.0000,36301.0000
MOZ,*,*,42000.0000,37153.0000
MOZ,*,*,43000.0000,38005.0000
MOZ,*,*,44000.0000,38857.0000
MOZ,*,*,45000.0000,39709.0000
MOZ,*,*,46000.0000,40560.0000
MOZ,*,*,47000.0000,41412.0000
MOZ,*,*,48000.0000,42264.0000
MOZ,*,*,49000.0000,43116.0000
MOZ,*,*,50000.0000,43968.0000
MUS,*,*,500.0000,1992.0000
MUS,*,*,1000.0000,1992.0000
MUS,*,*,1500.0000,2267.0000
MUS,*,*,2000.0000,2611.0000
MUS,*,*,2500.0000,2954.0000
MUS,*,*,3000.0000,3366.0000
MUS,*,*,3500.0000,3710.0000
MUS,*,*,4000.0000,4122.0000
MUS,*,*,4500.0000,4534.0000
MUS,*,*,5000.0000,4946.0000
MUS,*,*,5500.0000,5359.0000
MUS,*,*,6000.0000,5771.0000
MUS,*,*,6500.0000,6183.0000
MUS,*,*,7000.0000,6595.0000
MUS,*,*,7500.0000,7007.0000
MUS,*,*,8000.0000,7420.0000
MUS,*,*,8500.0000,7832.0000
MUS,*,*,9000.0000,8244.0000
MUS,*,*,9500.0000,8656.0000
MUS,*,*,10000.0000,9068.0000
MUS,*,*,11000.0000,10030.0000
MUS,*,*,12000.0000,10992.0000
MUS,*,*,13000.0000,11954.0000
MUS,*,*,14000.0000,12916.0000
MUS,*,*,15000.0000,13877.0000
MUS,*,*,16000.0000,14757.0000
MUS,*,*,17000.0000,15636.0000
MUS,*,*,18000.0000,16515.0000
MUS,*,*,19000.0000,17395.0000
MUS,*,*,20000.0000,18274.0000
MUS,*,*,21000.0000,19154.0000
MUS,*,*,22000.0000,20033.0000
MUS,*,*,23000.0000,20912.0000
MUS,*,*,24000.0000,21792.0000
MUS,*,*,25000.0000,22671.0000
MUS,*,*,26000.0000,23523.0000
MUS,*,*,27000.0000,24375.0000
MUS,*,*,28000.0000,25227.0000
MUS,*,*,29000.0000,26079.0000
MUS,*,*,30000.0000,26930.0000
MUS,*,*,31000.0000,27782.0000
MUS,*,*,32000.0000,28634.0000
MUS,*,*,33000.0000,29486.0000
MUS,*,*,34000.0000,30338.0000
MUS,*,*,35000.0000,31190.0000
MUS,*,*,36000.0000,32042.0000
MUS,*,*,37000.0000,32894.0000
MUS,*,*,38000.0000,33745.0000
MUS,*,*,39000.0000,34597.0000
MUS,*,*,40000.0000,35449.0000
MUS,*,*,41000.0000,36301.0000
MUS,*,*,42000.0000,37153.0000
MUS,*,*,43000.0000,38005.0000
MUS,*,*,44000.0000,38857.0000
MUS,*,*,45000.0000,39709.0000
MUS,*,*,46000.0000,40560.0000
MUS,*,*,47000.0000,41412.0000
MUS,*,*,48000.0000,42264.0000
MUS,*,*,49000.0000,43116.0000
MUS,*,*,50000.0000,43968.0000
MYS,*,*,500.0000,889.0000
MYS,*,*,1000.0000,889.0000
MYS,*,*,1500.0000,1026.0000
MYS,*,*,2000.0000,1231.0000
MYS,*,*,2500.0000,1368.0000
MYS,*,*,3000.0000,1505.0000
MYS,*,*,3500.0000,1710.0000
MYS,*,*,4000.0000,2189.0000
MYS,*,*,4500.0000,2668.0000
MYS,*,*,5000.0000,3092.0000
MYS,*,*,5500.0000,3283.0000
MYS,*,*,6000.0000,3352.0000
MYS,*,*,6500.0000,3488.0000
MYS,*,*,7000.0000,3557.0000
MYS,*,*,7500.0000,3625.0000
MYS,*,*,8000.0000,3762.0000
MYS,*,*,8500.0000,3830.0000
MYS,*,*,9000.0000,3899.0000
MYS,*,*,9500.0000,3967.0000
MYS,*,*,10000.0000,4104.0000
MYS,*,*,11000.0000,4514.0000
MYS,*,*,12000.0000,4925.0000
MYS,*,*,13000.0000,5335.0000
MYS,*,*,14000.0000,5746.0000
MYS,*,*,15000.0000,6156.0000
MYS,*,*,16000.0000,6553.0000
MYS,*,*,17000.0000,6949.0000
MYS,*,*,18000.0000,7346.0000
MYS,*,*,19000.0000,7743.0000
MYS,*,*,20000.0000,8140.0000
MYS,*,*,21000.0000,8536.0000
MYS,*,*,22000.0000,8933.0000
MYS,*,*,23000.0000,9330.0000
MYS,*,*,24000.0000,9726.0000
MYS,*,*,25000.0000,10123.0000
MYS,*,*,26000.0000,10506.0000
MYS,*,*,27000.0000,10889.0000
MYS,*,*,28000.0000,11272.0000
MYS,*,*,29000.0000,11655.0000
MYS,*,*,30000.0000,12038.0000
MYS,*,*,31000.0000,12421.0000
MYS,*,*,32000.0000,12804.0000
MYS,*,*,33000.0000,13188.0000
MYS,*,*,34000.0000,13571.0000
MYS,*,*,35000.0000,13954.0000
MYS,*,*,36000.0000,14337.0000
MYS,*,*,37000.0000,14720.0000
MYS,*,*,38000.0000,15103.0000
MYS,*,*,39000.0000,15486.0000
MYS,*,*,40000.0000,15869.0000
MYS,*,*,41000.0000,16252.0000
MYS,*,*,42000.0000,16635.0000
MYS,*,*,43000.0000,17018.0000
MYS,*,*,44000.0000,17401.0000
MYS,*,*,45000.0000,17784.0000
MYS,*,*,46000.0000,18167.0000
MYS,*,*,47000.0000,18550.0000
MYS,*,*,48000.0000,18933.0000
MYS,*,*,49000.0000,19316.0000
MYS,*,*,50000.0000,19699.0000
NAM,*,*,500.0000,1992.0000
NAM,*,*,1000.0000,1992.0000
NAM,*,*,1500.0000,2267.0000
NAM,*,*,2000.0000,2611.0000
NAM,*,*,2500.0000,2954.0000
NAM,*,*,3000.0000,3366.0000
NAM,*,*,3500.0000,3710.0000
NAM,*,*,4000.0000,4122.0000
NAM,*,*,4500.0000,4534.0000
NAM,*,*,5000.0000,4946.0000
NAM,*,*,5500.0000,5359.0000
NAM,*,*,6000.0000,5771.0000
NAM,*,*,6500.0000,6183.0000
NAM,*,*,7000.0000,6595.0000
NAM,*,*,7500.0000,7007.0000
NAM,*,*,8000.0000,7420.0000
NAM,*,*,8500.0000,7832.0000
NAM,*,*,9000.0000,8244.0000
NAM,*,*,9500.0000,8656.0000
NAM,*,*,10000.0000,9068.0000
NAM,*,*,11000.0000,10030.0000
NAM,*,*,12000.0000,10992.0000
NAM,*,*,13000.0000,11954.0000
NAM,*,*,14000.0000,12916.0000
NAM,*,*,15000.0000,13877.0000
NAM,*,*,16000.0000,14757.0000
NAM,*,*,17000.0000,15636.0000
NAM,*,*,18000.0000,16515.0000
NAM,*,*,19000.0000,17395.0000
NAM,*,*,20000.0000,18274.0000
NAM,*,*,21000.0000,19154.0000
NAM,*,*,22000.0000,20033.0000
NAM,*,*,23000.0000,20912.0000
NAM,*,*,24000.0000,21792.0000
NAM,*,*,25000.0000,22671.0000
NAM,*,*,26000.0000,23523.0000
NAM,*,*,27000.0000,24375.0000
NAM,*,*,28000.0000,25227.0000
NAM,*,*,29000.0000,26079.0000
NAM,*,*,30000.0000,26930.0000
NAM,*,*,31000.0000,27782.0000
NAM,*,*,32000.0000,28634.0000
NAM,*,*,33000.0000,29486.0000
NAM,*,*,34000.0000,30338.0000
NAM,*,*,35000.0000,31190.0000
NAM,*,*,36000.0000,32042.0000
NAM,*,*,37000.0000,32894.0000
NAM,*,*,38000.0000,33745.0000
NAM,*,*,39000.0000,34597.0000
NAM,*,*,40000.0000,35449.0000
NAM,*,*,41000.0000,36301.0000
NAM,*,*,42000.0000,37153.0000
NAM,*,*,43000.0000,38005.0000
NAM,*,*,44000.0000,38857.0000
NAM,*,*,45000.0000,39709.0000
NAM,*,*,46000.0000,40560.0000
NAM,*,*,47000.0000,41412.0000
NAM,*,*,48000.0000,42264.0000
NAM,*,*,49000.0000,43116.0000
NAM,*,*,50000.0000,43968.0000
NER,*,*,500.0000,1992.0000
NER,*,*,1000.0000,1992.0000
NER,*,*,1500.0000,2267.0000
NER,*,*,2000.0000,2611.0000
NER,*,*,2500.0000,2954.0000
NER,*,*,3000.0000,3366.0000
NER,*,*,3500.0000,3710.0000
NER,*,*,4000.0000,4122.0000
NER,*,*,4500.0000,4534.0000
NER,*,*,5000.0000,4946.0000
NER,*,*,5500.0000,5359.0000
NER,*,*,6000.0000,5771.0000
NER,*,*,6500.0000,6183.0000
NER,*,*,7000.0000,6595.0000
NER,*,*,7500.0000,7007.0000
NER,*,*,8000.0000,7420.0000
NER,*,*,8500.0000,7832.0000
NER,*,*,9000.0000,8244.0000
NER,*,*,9500.0000,8656.0000
NER,*,*,10000.0000,9068.0000
NER,*,*,11000.0000,10030.0000
NER,*,*,12000.0000,10992.0000
NER,*,*,13000.0000,11954.0000
NER,*,*,14000.0000,12916.0000
NER,*,*,15000.0000,13877.0000
NER,*,*,16000.0000,14757.0000
NER,*,*,17000.0000,15636.0000
NER,*,*,18000.0000,16515.0000
NER,*,*,19000.0000,17395.0000
NER,*,*,20000.0000,18274.0000
NER,*,*,21000.0000,19154.0000
NER,*,*,22000.0000,20033.0000
NER,*,*,23000.0000,20912.0000
NER,*,*,24000.0000,21792.0000
NER,*,*,25000.0000,22671.0000
NER,*,*,26000.0000,23523.0000
NER,*,*,27000.0000,24375.0000
NER,*,*,28000.0000,25227.0000
NER,*,*,29000.0000,26079.0000
NER,*,*,30000.0000,26930.0000
NER,*,*,31000.0000,27782.0000
NER,*,*,32000.0000,28634.0000
NER,*,*,33000.0000,29486.0000
NER,*,*,34000.0000,30338.0000
NER,*,*,35000.0000,31190.0000
NER,*,*,36000.0000,32042.0000
NER,*,*,37000.0000,32894.0000
NER,*,*,38000.0000,33745.0000
NER,*,*,39000.0000,34597.0000
NER,*,*,40000.0000,35449.0000
NER,*,*,41000.0000,36301.0000
NER,*,*,42000.0000,37153.0000
NER,*,*,43000.0000,38005.0000
NER,*,*,44000.0000,38857.0000
NER,*,*,45000.0000,39709.0000
NER,*,*,46000.0000,40560.0000
NER,*,*,47000.0000,41412.0000
NER,*,*,48000.0000,42264.0000
NER,*,*,49000.0000,43116.0000
NER,*,*,50000.0000,43968.0000
NLD,*,*,500.0000,1168.0000
NLD,*,*,1000.0000,1168.0000
NLD,*,*,1500.0000,1443.0000
NLD,*,*,2000.0000,1649.0000
NLD,*,*,2500.0000,1924.0000
NLD,*,*,3000.0000,2130.0000
NLD,*,*,3500.0000,2405.0000
NLD,*,*,4000.0000,2611.0000
NLD,*,*,4500.0000,2885.0000
NLD,*,*,5000.0000,3092.0000
NLD,*,*,5500.0000,3366.0000
NLD,*,*,6000.0000,3641.0000
NLD,*,*,6500.0000,3916.0000
NLD,*,*,7000.0000,4191.0000
NLD,*,*,7500.0000,4397.0000
NLD,*,*,8000.0000,4672.0000
NLD,*,*,8500.0000,4946.0000
NLD,*,*,9000.0000,5221.0000
NLD,*,*,9500.0000,5496.0000
NLD,*,*,10000.0000,5771.0000
NLD,*,*,11000.0000,6389.0000
NLD,*,*,12000.0000,7007.0000
NLD,*,*,13000.0000,7626.0000
NLD,*,*,14000.0000,8244.0000
NLD,*,*,15000.0000,8862.0000
NLD,*,*,16000.0000,9419.0000
NLD,*,*,17000.0000,9975.0000
NLD,*,*,18000.0000,10532.0000
NLD,*,*,19000.0000,11088.0000
NLD,*,*,20000.0000,11645.0000
NLD,*,*,21000.0000,12201.0000
NLD,*,*,22000.0000,12758.0000
NLD,*,*,23000.0000,13314.0000
NLD,*,*,24000.0000,13871.0000
NLD,*,*,25000.0000,14427.0000
NLD,*,*,26000.0000,14970.0000
NLD,*,*,27000.0000,15512.0000
NLD,*,*,28000.0000,16055.0000
NLD,*,*,29000.0000,16598.0000
NLD,*,*,30000.0000,17141.0000
NLD,*,*,31000.0000,17683.0000
NLD,*,*,32000.0000,18226.0000
NLD,*,*,33000.0000,18769.0000
NLD,*,*,34000.0000,19312.0000
NLD,*,*,35000.0000,19854.0000
NLD,*,*,36000.0000,20397.0000
NLD,*,*,37000.0000,20940.0000
NLD,*,*,38000.0000,21482.0000
NLD,*,*,39000.0000,22025.0000
NLD,*,*,40000.0000,22568.0000
NLD,*,*,41000.0000,23111.0000
NLD,*,*,42000.0000,23653.0000
NLD,*,*,43000.0000,24196.0000
NLD,*,*,44000.0000,24739.0000
NLD,*,*,45000.0000,25282.0000
NLD,*,*,46000.0000,25824.0000
NLD,*,*,47000.0000,26367.0000
NLD,*,*,48000.0000,26910.0000
NLD,*,*,49000.0000,27453.0000
NLD,*,*,50000.0000,27995.0000
NOR,*,*,500.0000,1992.0000
NOR,*,*,1000.0000,1992.0000
NOR,*,*,1500.0000,2267.0000
NOR,*,*,2000.0000,2611.0000
NOR,*,*,2500.0000,2954.0000
NOR,*,*,3000.0000,3366.0000
NOR,*,*,3500.0000,3710.0000
NOR,*,*,4000.0000,4122.0000
NOR,*,*,4500.0000,4534.0000
NOR,*,*,5000.0000,4946.0000
NOR,*,*,5500.0000,5359.0000
NOR,*,*,6000.0000,5771.0000
NOR,*,*,6500.0000,6183.0000
NOR,*,*,7000.0000,6595.0000
NOR,*,*,7500.0000,7007.0000
NOR,*,*,8000.0000,7420.0000
NOR,*,*,8500.0000,7832.0000
NOR,*,*,9000.0000,8244.0000
NOR,*,*,9500.0000,8656.0000
NOR,*,*,10000.0000,9068.0000
NOR,*,*,11000.0000,10030.0000
NOR,*,*,12000.0000,10992.0000
NOR,*,*,13000.0000,11954.0000
NOR,*,*,14000.0000,12916.0000
NOR,*,*,15000.0000,13877.0000
NOR,*,*,16000.0000,14757.0000
NOR,*,*,17000.0000,15636.0000
NOR,*,*,18000.0000,16515.0000
NOR,*,*,19000.0000,17395.0000
NOR,*,*,20000.0000,18274.0000
NOR,*,*,21000.0000,19154.0000
NOR,*,*,22000.0000,20033.0000
NOR,*,*,23000.0000,20912.0000
NOR,*,*,24000.0000,21792.0000
NOR,*,*,25000.0000,22671.0000
NOR,*,*,26000.0000,23523.0000
NOR,*,*,27000.0000,24375.0000
NOR,*,*,28000.0000,25227.0000
NOR,*,*,29000.0000,26079.0000
NOR,*,*,30000.0000,26930.0000
NOR,*,*,31000.0000,27782.0000
NOR,*,*,32000.0000,28634.0000
NOR,*,*,33000.0000,29486.0000
NOR,*,*,34000.0000,30338.0000
NOR,*,*,35000.0000,31190.0000
NOR,*,*,36000.0000,32042.0000
NOR,*,*,37000.0000,32894.0000
NOR,*,*,38000.0000,33745.0000
NOR,*,*,39000.0000,34597.0000
NOR,*,*,40000.0000,35449.0000
NOR,*,*,41000.0000,36301.0000
NOR,*,*,42000.0000,37153.0000
NOR,*,*,43000.0000,38005.0000
NOR,*,*,44000.0000,38857.0000
NOR,*,*,45000.0000,39709.0000
NOR,*,*,46000.0000,40560.0000
NOR,*,*,47000.0000,41412.0000
NOR,*,*,48000.0000,42264.0000
NOR,*,*,49000.0000,43116.0000
NOR,*,*,50000.0000,43968.0000
NPL,*,*,500.0000,481.0000
NPL,*,*,1000.0000,481.0000
NPL,*,*,1500.0000,550.0000
NPL,*,*,2000.0000,687.0000
NPL,*,*,2500.0000,824.0000
NPL,*,*,3000.0000,893.0000
NPL,*,*,3500.0000,1031.0000
NPL,*,*,4000.0000,1168.0000
NPL,*,*,4500.0000,1237.0000
NPL,*,*,5000.0000,1374.0000
NPL,*,*,5500.0000,1511.0000
NPL,*,*,6000.0000,1649.0000
NPL,*,*,6500.0000,1786.0000
NPL,*,*,7000.0000,1924.0000
NPL,*,*,7500.0000,2061.0000
NPL,*,*,8000.0000,2198.0000
NPL,*,*,8500.0000,2336.0000
NPL,*,*,9000.0000,2473.0000
NPL,*,*,9500.0000,2611.0000
NPL,*,*,10000.0000,2748.0000
NPL,*,*,11000.0000,3023.0000
NPL,*,*,12000.0000,3298.0000
NPL,*,*,13000.0000,3572.0000
NPL,*,*,14000.0000,3847.0000
NPL,*,*,15000.0000,4122.0000
NPL,*,*,16000.0000,4397.0000
NPL,*,*,17000.0000,4672.0000
NPL,*,*,18000.0000,4946.0000
NPL,*,*,19000.0000,5221.0000
NPL,*,*,20000.0000,5496.0000
NPL,*,*,21000.0000,5771.0000
NPL,*,*,22000.0000,6046.0000
NPL,*,*,23000.0000,6320.0000
NPL,*,*,24000.0000,6595.0000
NPL,*,*,25000.0000,6870.0000
NPL,*,*,26000.0000,7145.0000
NPL,*,*,27000.0000,7420.0000
NPL,*,*,28000.0000,7694.0000
NPL,*,*,29000.0000,7969.0000
NPL,*,*,30000.0000,8244.0000
NPL,*,*,31000.0000,8519.0000
NPL,*,*,32000.0000,8794.0000
NPL,*,*,33000.0000,9068.0000
NPL,*,*,34000.0000,9343.0000
NPL,*,*,35000.0000,9618.0000
NPL,*,*,36000.0000,9893.0000
NPL,*,*,37000.0000,10168.0000
NPL,*,*,38000.0000,10442.0000
NPL,*,*,39000.0000,10717.0000
NPL,*,*,40000.0000,10992.0000
NPL,*,*,41000.0000,11267.0000
NPL,*,*,42000.0000,11542.0000
NPL,*,*,43000.0000,11816.0000
NPL,*,*,44000.0000,12091.0000
NPL,*,*,45000.0000,12366.0000
NPL,*,*,46000.0000,12641.0000
NPL,*,*,47000.0000,12916.0000
NPL,*,*,48000.0000,13190.0000
NPL,*,*,49000.0000,13465.0000
NPL,*,*,50000.0000,13740.0000
NZL,*,*,500.0000,889.0000
NZL,*,*,1000.0000,889.0000
NZL,*,*,1500.0000,1026.0000
NZL,*,*,2000.0000,1231.0000
NZL,*,*,2500.0000,1368.0000
NZL,*,*,3000.0000,1505.0000
NZL,*,*,3500.0000,1710.0000
NZL,*,*,4000.0000,2189.0000
NZL,*,*,4500.0000,2668.0000
NZL,*,*,5000.0000,3092.0000
NZL,*,*,5500.0000,3283.0000
NZL,*,*,6000.0000,3352.0000
NZL,*,*,6500.0000,3488.0000
NZL,*,*,7000.0000,3557.0000
NZL,*,*,7500.0000,3625.0000
NZL,*,*,8000.0000,3762.0000
NZL,*,*,8500.0000,3830.0000
NZL,*,*,9000.0000,3899.0000
NZL,*,*,9500.0000,3967.0000
NZL,*,*,10000.0000,4104.0000
NZL,*,*,11000.0000,4514.0000
NZL,*,*,12000.0000,4925.0000
NZL,*,*,13000.0000,5335.0000
NZL,*,*,14000.0000,5746.0000
NZL,*,*,15000.0000,6156.0000
NZL,*,*,16000.0000,6553.0000
NZL,*,*,17000.0000,6949.0000
NZL,*,*,18000.0000,7346.0000
NZL,*,*,19000.0000,7743.0000
NZL,*,*,20000.0000,8140.0000
NZL,*,*,21000.0000,8536.0000
NZL,*,*,22000.0000,8933.0000
